,Unnamed: 0,Measured Depth m,Weight on Bit kkgf,Average Standpipe Pressure kPa,Average Surface Torque kN.m,Rate of Penetration m/h,Average Rotary Speed rpm,Mud Flow In L/min,Mud Density In g/cm3,Diameter mm,Average Hookload kkgf,Hole Depth (TVD) m,USROP Gamma gAPI
5307,5307,588.206,5.832776491,9998.999789,4.870000452,56.8899995,142,3434.560059,1.029999991,444.5,100.2381069,588.158844,94.244
5308,5308,588.264,5.832776491,9998.999789,4.870000452,56.8899995,142,3434.560059,1.029999991,444.5,100.2381069,588.1503096,94.244
5309,5309,588.291,5.832776491,9998.999789,4.870000452,56.8899995,142,3434.560059,1.029999991,444.5,100.2381069,588.2460168,94.244
5310,5310,588.374,5.832776491,9998.999789,4.870000452,56.8899995,142,3434.560059,1.029999991,444.5,100.2381069,588.3286176,94.244
5311,5311,588.416,5.832776491,9998.999789,4.870000452,56.8899995,142,3434.560059,1.029999991,444.5,100.2381069,588.3024048,106.326
5312,5312,588.462,5.832776491,9998.999789,4.870000452,56.8899995,142,3434.560059,1.029999991,444.5,100.2381069,588.4151808,106.326
5313,5313,588.551,5.832776491,9998.999789,4.870000452,56.8899995,142,3434.560059,1.029999991,444.5,100.2381069,588.5044872,106.326
5314,5314,588.569,5.832776491,9998.999789,4.870000452,56.8899995,142,3434.560059,1.029999991,444.5,100.2381069,588.4545,108.743
5315,5315,588.642,5.832776491,9998.999789,4.870000452,56.8899995,142,3434.560059,1.029999991,444.5,100.2381069,588.5950128,108.743
5316,5316,588.721,5.832776491,9998.999789,4.870000452,56.8899995,142,3434.560059,1.029999991,444.5,100.2381069,588.6065952,101.493
5317,5317,588.733,5.832776491,9998.999789,4.870000452,56.8899995,142,3434.560059,1.029999991,444.5,100.2381069,588.6852336,101.493
5318,5318,588.822,5.832776491,9998.999789,4.870000452,56.8899995,142,3434.560059,1.029999991,444.5,100.2381069,588.7757592,101.493
5319,5319,588.874,5.832776491,9998.999789,4.870000452,56.8899995,142,3434.560059,1.029999991,444.5,100.2381069,588.7586904,101.493
5320,5320,588.913,5.832776491,9998.999789,4.870000452,56.8899995,142,3434.560059,1.029999991,444.5,100.2381069,588.8656752,101.493
5321,5321,588.999,5.853170911,10529.00009,4.97000016,62.68999878,143,3434.419923,1.029999991,444.5,100.2177084,588.8699951,101.493
5322,5322,589.002,5.853170911,10529.00009,4.97000016,62.68999878,143,3434.419923,1.029999991,444.5,100.2177084,588.9562008,101.493
5323,5323,589.026,5.853170911,10529.00009,4.97000016,62.68999878,143,3434.419923,1.029999991,444.5,100.2177084,588.9104808,99.077
5324,5324,589.093,5.853170911,10529.00009,4.97000016,62.68999878,143,3434.419923,1.029999991,444.5,100.2177084,589.0461168,99.077
5325,5325,589.178,5.853170911,10529.00009,4.97000016,62.68999878,143,3434.419923,1.029999991,444.5,100.2177084,589.062576,96.66
5326,5326,589.184,5.853170911,10529.00009,4.97000016,62.68999878,143,3434.419923,1.029999991,444.5,100.2177084,589.1363376,96.66
5327,5327,589.273,5.853170911,10529.00009,4.97000016,62.68999878,143,3434.419923,1.029999991,444.5,100.2177084,589.2262536,96.66
5328,5328,589.331,5.853170911,10529.00009,4.97000016,62.68999878,143,3434.419923,1.029999991,444.5,100.2177084,589.2146712,96.66
5329,5329,589.364,5.853170911,10529.00009,4.97000016,62.68999878,143,3434.419923,1.029999991,444.5,100.2177084,589.3161696,96.66
5330,5330,589.453,5.853170911,10529.00009,4.97000016,62.68999878,143,3434.419923,1.029999991,444.5,100.2177084,589.4060856,96.66
5331,5331,589.483,5.853170911,10529.00009,4.97000016,62.68999878,143,3434.419923,1.029999991,444.5,100.2177084,589.3667664,91.827
5332,5332,589.544,5.853170911,10529.00009,4.97000016,62.68999878,143,3434.419923,1.029999991,444.5,100.2177084,589.4960016,91.827
5333,5333,589.633,5.853170911,10529.00009,4.97000016,62.68999878,143,3434.419923,1.029999991,444.5,100.2177084,589.5843936,91.827
5334,5334,589.636,5.853170911,10529.00009,4.97000016,62.68999878,143,3434.419923,1.029999991,444.5,100.2177084,589.5188616,94.244
5335,5335,589.718,5.853170911,10529.00009,4.97000016,62.68999878,143,3434.419923,1.029999991,444.5,100.2177084,589.670652,94.244
5336,5336,589.788,5.853170911,10529.00009,4.97000016,62.68999878,143,3434.419923,1.029999991,444.5,100.2177084,589.6709568,94.244
5337,5337,589.8,5.853170911,10529.00009,4.97000016,62.68999878,143,3434.419923,1.029999991,444.5,100.2177084,589.752948,94.244
5338,5338,589.882,5.853170911,10529.00009,4.97000016,62.68999878,143,3434.419923,1.029999991,444.5,100.2177084,589.8349392,94.244
5339,5339,589.94,5.853170911,10529.00009,4.97000016,62.68999878,143,3434.419923,1.029999991,444.5,100.2177084,589.823052,89.411
5340,5340,589.956,5.853170911,10529.00009,4.97000016,62.68999878,143,3434.419923,1.029999991,444.5,100.2177084,589.90992,89.411
5341,5341,590.001,7.545900072,11108.00018,5.080000382,49.22000133,143,3434.71997,1.029999991,444.5,98.5249833,589.8599852,89.411
5342,5342,590.032,7.545900072,11108.00018,5.080000382,49.22000133,143,3434.71997,1.029999991,444.5,98.5249833,589.9852056,89.411
5343,5343,590.093,7.545900072,11108.00018,5.080000382,49.22000133,143,3434.71997,1.029999991,444.5,98.5249833,589.9751472,94.244
5344,5344,590.111,7.545900072,11108.00018,5.080000382,49.22000133,143,3434.71997,1.029999991,444.5,98.5249833,590.0626248,94.244
5345,5345,590.187,7.545900072,11108.00018,5.080000382,49.22000133,143,3434.71997,1.029999991,444.5,98.5249833,590.140044,94.244
5346,5346,590.245,7.545900072,11108.00018,5.080000382,49.22000133,143,3434.71997,1.029999991,444.5,98.5249833,590.1272424,94.244
5347,5347,590.267,7.545900072,11108.00018,5.080000382,49.22000133,143,3434.71997,1.029999991,444.5,98.5249833,590.217768,94.244
5348,5348,590.34,7.545900072,11108.00018,5.080000382,49.22000133,143,3434.71997,1.029999991,444.5,98.5249833,590.2933584,94.244
5349,5349,590.398,7.545900072,11108.00018,5.080000382,49.22000133,143,3434.71997,1.029999991,444.5,98.5249833,590.2793376,94.244
5350,5350,590.416,7.545900072,11108.00018,5.080000382,49.22000133,143,3434.71997,1.029999991,444.5,98.5249833,590.3677296,94.244
5351,5351,590.489,7.545900072,11108.00018,5.080000382,49.22000133,143,3434.71997,1.029999991,444.5,98.5249833,590.4424056,94.244
5352,5352,590.55,7.545900072,11108.00018,5.080000382,49.22000133,143,3434.71997,1.029999991,444.5,98.5249833,590.4314328,94.244
5353,5353,590.565,7.545900072,11108.00018,5.080000382,49.22000133,143,3434.71997,1.029999991,444.5,98.5249833,590.5183008,94.244
5354,5354,590.648,7.545900072,11108.00018,5.080000382,49.22000133,143,3434.71997,1.029999991,444.5,98.5249833,590.5990728,94.244
5355,5355,590.702,7.545900072,11108.00018,5.080000382,49.22000133,143,3434.71997,1.029999991,444.5,98.5249833,590.5832232,94.244
5356,5356,590.715,7.545900072,11108.00018,5.080000382,49.22000133,143,3434.71997,1.029999991,444.5,98.5249833,590.665824,94.244
5357,5357,590.785,7.545900072,11108.00018,5.080000382,49.22000133,143,3434.71997,1.029999991,444.5,98.5249833,590.7368424,94.244
5358,5358,590.855,7.545900072,11108.00018,5.080000382,49.22000133,143,3434.71997,1.029999991,444.5,98.5249833,590.7353184,99.077
5359,5359,590.858,7.545900072,11108.00018,5.080000382,49.22000133,143,3434.71997,1.029999991,444.5,98.5249833,590.8087752,99.077
5360,5360,590.94,7.545900072,11108.00018,5.080000382,49.22000133,143,3434.71997,1.029999991,444.5,98.5249833,590.891376,99.077
5361,5361,591.001,5.873565785,10709.99985,5.010000857,50.08000185,143,3434.780029,1.029999991,444.5,100.1973171,590.8800048,99.077
5362,5362,591.007,5.873565785,10709.99985,5.010000857,50.08000185,143,3434.780029,1.029999991,444.5,100.1973171,590.8874136,94.244
5363,5363,591.013,5.873565785,10709.99985,5.010000857,50.08000185,143,3434.780029,1.029999991,444.5,100.1973171,590.964528,94.244
5364,5364,591.086,5.873565785,10709.99985,5.010000857,50.08000185,143,3434.780029,1.029999991,444.5,100.1973171,591.0382896,94.244
5365,5365,591.16,5.873565785,10709.99985,5.010000857,50.08000185,143,3434.780029,1.029999991,444.5,100.1973171,591.0395088,94.244
5366,5366,591.23,5.873565785,10709.99985,5.010000857,50.08000185,143,3434.780029,1.029999991,444.5,100.1973171,591.1806312,94.244
5367,5367,591.3,5.873565785,10709.99985,5.010000857,50.08000185,143,3434.780029,1.029999991,444.5,100.1973171,591.2522592,94.244
5368,5368,591.312,5.873565785,10709.99985,5.010000857,50.08000185,143,3434.780029,1.029999991,444.5,100.1973171,591.191604,89.411
5369,5369,591.37,5.873565785,10709.99985,5.010000857,50.08000185,143,3434.780029,1.029999991,444.5,100.1973171,591.3223632,89.411
5370,5370,591.443,5.873565785,10709.99985,5.010000857,50.08000185,143,3434.780029,1.029999991,444.5,100.1973171,591.3936864,89.411
5371,5371,591.464,5.873565785,10709.99985,5.010000857,50.08000185,143,3434.780029,1.029999991,444.5,100.1973171,591.3436992,86.994
5372,5372,591.516,5.873565785,10709.99985,5.010000857,50.08000185,143,3434.780029,1.029999991,444.5,100.1973171,591.467448,86.994
5373,5373,591.589,5.873565785,10709.99985,5.010000857,50.08000185,143,3434.780029,1.029999991,444.5,100.1973171,591.5399904,86.994
5374,5374,591.617,5.873565785,10709.99985,5.010000857,50.08000185,143,3434.780029,1.029999991,444.5,100.1973171,591.4957944,86.994
5375,5375,591.663,5.873565785,10709.99985,5.010000857,50.08000185,143,3434.780029,1.029999991,444.5,100.1973171,591.6149712,86.994
5376,5376,591.739,5.873565785,10709.99985,5.010000857,50.08000185,143,3434.780029,1.029999991,444.5,100.1973171,591.6917808,86.994
5377,5377,591.769,5.873565785,10709.99985,5.010000857,50.08000185,143,3434.780029,1.029999991,444.5,100.1973171,591.6478896,94.244
5378,5378,591.818,5.873565785,10709.99985,5.010000857,50.08000185,143,3434.780029,1.029999991,444.5,100.1973171,591.7688952,94.244
5379,5379,591.891,5.873565785,10709.99985,5.010000857,50.08000185,143,3434.780029,1.029999991,444.5,100.1973171,591.8435712,94.244
5380,5380,591.922,5.873565785,10709.99985,5.010000857,50.08000185,143,3434.780029,1.029999991,444.5,100.1973171,591.7999848,96.66
5381,5381,591.97,5.873565785,10709.99985,5.010000857,50.08000185,143,3434.780029,1.029999991,444.5,100.1973171,591.9209904,96.66
5382,5382,592.001,6.148889096,10212.00028,4.890000122,55.0200006,143,3434.71997,1.029999991,444.5,99.92198974,591.8699952,96.66
5383,5383,592.047,6.148889096,10212.00028,4.890000122,55.0200006,143,3434.71997,1.029999991,444.5,99.92198974,591.9974952,96.66
5384,5384,592.074,6.148889096,10212.00028,4.890000122,55.0200006,143,3434.71997,1.029999991,444.5,99.92198974,591.95208,96.66
5385,5385,592.123,6.148889096,10212.00028,4.890000122,55.0200006,143,3434.71997,1.029999991,444.5,99.92198974,592.0749144,96.66
5386,5386,592.202,6.148889096,10212.00028,4.890000122,55.0200006,143,3434.71997,1.029999991,444.5,99.92198974,592.1526384,96.66
5387,5387,592.226,6.148889096,10212.00028,4.890000122,55.0200006,143,3434.71997,1.029999991,444.5,99.92198974,592.1041752,91.827
5388,5388,592.278,6.148889096,10212.00028,4.890000122,55.0200006,143,3434.71997,1.029999991,444.5,99.92198974,592.2282288,91.827
5389,5389,592.354,6.148889096,10212.00028,4.890000122,55.0200006,143,3434.71997,1.029999991,444.5,99.92198974,592.3053432,91.827
5390,5390,592.379,6.148889096,10212.00028,4.890000122,55.0200006,143,3434.71997,1.029999991,444.5,99.92198974,592.2559656,91.827
5391,5391,592.434,6.148889096,10212.00028,4.890000122,55.0200006,143,3434.71997,1.029999991,444.5,99.92198974,592.3836768,91.827
5392,5392,592.513,6.148889096,10212.00028,4.890000122,55.0200006,143,3434.71997,1.029999991,444.5,99.92198974,592.4638392,91.827
5393,5393,592.531,6.148889096,10212.00028,4.890000122,55.0200006,143,3434.71997,1.029999991,444.5,99.92198974,592.4080608,91.827
5394,5394,592.595,6.148889096,10212.00028,4.890000122,55.0200006,143,3434.71997,1.029999991,444.5,99.92198974,592.5455256,91.827
5395,5395,592.674,6.148889096,10212.00028,4.890000122,55.0200006,143,3434.71997,1.029999991,444.5,99.92198974,592.6253832,91.827
5396,5396,592.684,6.148889096,10212.00028,4.890000122,55.0200006,143,3434.71997,1.029999991,444.5,99.92198974,592.560156,91.827
5397,5397,592.754,6.148889096,10212.00028,4.890000122,55.0200006,143,3434.71997,1.029999991,444.5,99.92198974,592.7043264,91.827
5398,5398,592.836,6.148889096,10212.00028,4.890000122,55.0200006,143,3434.71997,1.029999991,444.5,99.92198974,592.7122512,86.994
5399,5399,592.839,6.148889096,10212.00028,4.890000122,55.0200006,143,3434.71997,1.029999991,444.5,99.92198974,592.7899752,86.994
5400,5400,592.927,6.148889096,10212.00028,4.890000122,55.0200006,143,3434.71997,1.029999991,444.5,99.92198974,592.8789768,86.994
5401,5401,592.988,6.148889096,10212.00028,4.890000122,55.0200006,143,3434.71997,1.029999991,444.5,99.92198974,592.8643464,91.827
5402,5402,593.001,5.343312675,10215.00015,4.739999203,57.95999899,143,3434.419923,1.029999991,444.5,100.7275662,592.8400267,91.827
5403,5403,593.019,5.343312675,10215.00015,4.739999203,57.95999899,143,3434.419923,1.029999991,444.5,100.7275662,592.9691976,91.827
5404,5404,593.107,5.343312675,10215.00015,4.739999203,57.95999899,143,3434.419923,1.029999991,444.5,100.7275662,593.0591136,91.827
5405,5405,593.141,5.343312675,10215.00015,4.739999203,57.95999899,143,3434.419923,1.029999991,444.5,100.7275662,593.0164416,91.827
5406,5406,593.199,5.343312675,10215.00015,4.739999203,57.95999899,143,3434.419923,1.029999991,444.5,100.7275662,593.1493344,91.827
5407,5407,593.287,5.343312675,10215.00015,4.739999203,57.95999899,143,3434.419923,1.029999991,444.5,100.7275662,593.2392504,91.827
5408,5408,593.293,5.343312675,10215.00015,4.739999203,57.95999899,143,3434.419923,1.029999991,444.5,100.7275662,593.1685368,94.244
5409,5409,593.379,5.343312675,10215.00015,4.739999203,57.95999899,143,3434.419923,1.029999991,444.5,100.7275662,593.3294712,94.244
5410,5410,593.446,5.343312675,10215.00015,4.739999203,57.95999899,143,3434.419923,1.029999991,444.5,100.7275662,593.320632,94.244
5411,5411,593.467,5.343312675,10215.00015,4.739999203,57.95999899,143,3434.419923,1.029999991,444.5,100.7275662,593.4184728,94.244
5412,5412,593.558,5.343312675,10215.00015,4.739999203,57.95999899,143,3434.419923,1.029999991,444.5,100.7275662,593.5083888,94.244
5413,5413,593.598,5.343312675,10215.00015,4.739999203,57.95999899,143,3434.419923,1.029999991,444.5,100.7275662,593.4727272,94.244
5414,5414,593.647,5.343312675,10215.00015,4.739999203,57.95999899,143,3434.419923,1.029999991,444.5,100.7275662,593.5983048,94.244
5415,5415,593.738,5.343312675,10215.00015,4.739999203,57.95999899,143,3434.419923,1.029999991,444.5,100.7275662,593.687916,94.244
5416,5416,593.75,5.343312675,10215.00015,4.739999203,57.95999899,143,3434.419923,1.029999991,444.5,100.7275662,593.6248224,89.411
5417,5417,593.827,5.343312675,10215.00015,4.739999203,57.95999899,143,3434.419923,1.029999991,444.5,100.7275662,593.7781368,89.411
5418,5418,593.903,5.343312675,10215.00015,4.739999203,57.95999899,143,3434.419923,1.029999991,444.5,100.7275662,593.7769176,89.411
5419,5419,593.924,5.343312675,10215.00015,4.739999203,57.95999899,143,3434.419923,1.029999991,444.5,100.7275662,593.8735392,89.411
5420,5420,594,5.302524289,10218.00003,4.719999533,62.20000077,143,3434.889893,1.029999991,444.5,100.7683559,593.8400267,89.411
5421,5421,594.003,5.302524289,10218.00003,4.719999533,62.20000077,143,3434.889893,1.029999991,444.5,100.7683559,593.954616,89.411
5422,5422,594.055,5.302524289,10218.00003,4.719999533,62.20000077,143,3434.889893,1.029999991,444.5,100.7683559,593.928708,99.077
5423,5423,594.095,5.302524289,10218.00003,4.719999533,62.20000077,143,3434.889893,1.029999991,444.5,100.7683559,594.0448368,99.077
5424,5424,594.192,5.302524289,10218.00003,4.719999533,62.20000077,143,3434.889893,1.029999991,444.5,100.7683559,594.143592,99.077
5425,5425,594.208,5.302524289,10218.00003,4.719999533,62.20000077,143,3434.889893,1.029999991,444.5,100.7683559,594.0808032,99.077
5426,5426,594.284,5.302524289,10218.00003,4.719999533,62.20000077,143,3434.889893,1.029999991,444.5,100.7683559,594.2328984,99.077
5427,5427,594.36,5.302524289,10218.00003,4.719999533,62.20000077,143,3434.889893,1.029999991,444.5,100.7683559,594.2328984,99.077
5428,5428,594.372,5.302524289,10218.00003,4.719999533,62.20000077,143,3434.889893,1.029999991,444.5,100.7683559,594.3237288,99.077
5429,5429,594.454,5.302524289,10218.00003,4.719999533,62.20000077,143,3434.889893,1.029999991,444.5,100.7683559,594.4032816,99.077
5430,5430,594.512,5.302524289,10218.00003,4.719999533,62.20000077,143,3434.889893,1.029999991,444.5,100.7683559,594.3849936,96.66
5431,5431,594.552,5.302524289,10218.00003,4.719999533,62.20000077,143,3434.889893,1.029999991,444.5,100.7683559,594.5020368,96.66
5432,5432,594.64,5.302524289,10218.00003,4.719999533,62.20000077,143,3434.889893,1.029999991,444.5,100.7683559,594.5907336,96.66
5433,5433,594.665,5.302524289,10218.00003,4.719999533,62.20000077,143,3434.889893,1.029999991,444.5,100.7683559,594.5370888,91.827
5434,5434,594.729,5.302524289,10218.00003,4.719999533,62.20000077,143,3434.889893,1.029999991,444.5,100.7683559,594.6794304,91.827
5435,5435,594.817,5.302524289,10218.00003,4.719999533,62.20000077,143,3434.889893,1.029999991,444.5,100.7683559,594.689184,91.827
5436,5436,594.82,5.302524289,10218.00003,4.719999533,62.20000077,143,3434.889893,1.029999991,444.5,100.7683559,594.7696512,91.827
5437,5437,594.909,5.302524289,10218.00003,4.719999533,62.20000077,143,3434.889893,1.029999991,444.5,100.7683559,594.859872,91.827
5438,5438,594.97,5.302524289,10218.00003,4.719999533,62.20000077,143,3434.889893,1.029999991,444.5,100.7683559,594.8412792,89.411
5439,5439,595,2.692050758,9730.000303,2.730000451,22.68000036,143,3434.550051,1.029999991,444.5,103.3788267,594.8200072,89.411
5440,5440,595.092,2.692050758,9730.000303,2.730000451,22.68000036,143,3434.550051,1.029999991,444.5,103.3788267,595.0409232,89.411
5441,5441,595.122,2.692050758,9730.000303,2.730000451,22.68000036,143,3434.550051,1.029999991,444.5,103.3788267,594.9933744,89.411
5442,5442,595.18,2.692050758,9730.000303,2.730000451,22.68000036,143,3434.550051,1.029999991,444.5,103.3788267,595.131144,89.411
5443,5443,595.271,2.692050758,9730.000303,2.730000451,22.68000036,143,3434.550051,1.029999991,444.5,103.3788267,595.2213648,89.411
5444,5444,595.274,2.692050758,9730.000303,2.730000451,22.68000036,143,3434.550051,1.029999991,444.5,103.3788267,595.1454696,89.411
5445,5445,595.363,2.692050758,9730.000303,2.730000451,22.68000036,143,3434.550051,1.029999991,444.5,103.3788267,595.3118904,89.411
5446,5446,595.427,2.692050758,9730.000303,2.730000451,22.68000036,143,3434.550051,1.029999991,444.5,103.3788267,595.2975648,94.244
